ID,Sex,Age,Height,Weight,Country,Year,Sport,Medal
90283,F,31,155,41,Japan,2012,Athletics,NA
90331,M,25,184,74,Russia,1964,Athletics,NA
90386,M,21,195,85,Italy,1960,Athletics,NA
90565,F,30,182,82,USA,1992,Athletics,NA
90796,M,34,168,61,Italy,2000,Cycling,NA
90844,F,15,166,53,Australia,1972,Swimming,NA
90856,F,22,172,64,Australia,2012,Swimming,Silver
90860,M,24,183,72,UK,1960,Athletics,NA
90867,F,37,173,61,Canada,2004,Cycling,NA
90922,M,26,184,72,Italy,1960,Athletics,Bronze
91000,M,30,173,68,France,1992,Cycling,NA
91038,F,23,178,64,China,2008,Swimming,Silver
91044,M,25,185,70,China,1988,Athletics,NA
91048,M,26,190,87,Italy,1976,Swimming,NA
91076,M,23,178,74,Russia,1972,Swimming,NA
91088,M,22,188,84,Russia,1996,Swimming,Gold
91094,M,23,189,84,France,2012,Swimming,NA
91262,F,24,170,56,Australia,2008,Athletics,NA
91352,F,35,160,55,USA,1996,Cycling,NA
91683,F,15,181,67,Australia,1980,Swimming,NA
91793,F,16,173,53,Russia,2004,Swimming,NA
91843,M,20,189,81,Russia,1972,Swimming,NA
91902,F,21,162,50,UK,1956,Athletics,Silver
91999,M,18,189,84,Australia,1976,Swimming,NA
92017,F,20,180,75,Italy,1956,Athletics,NA
92017,F,20,180,75,Italy,1956,Athletics,NA
92130,F,34,168,57,UK,2008,Athletics,NA
92134,M,26,183,79,USA,2004,Athletics,Silver
92134,M,30,183,79,USA,2008,Athletics,NA
92134,M,30,183,79,USA,2008,Athletics,NA
92187,M,29,195,91,USA,1988,Cycling,NA
92195,F,21,164,57,Germany,1988,Cycling,NA
92195,F,25,164,57,Germany,1992,Cycling,NA
92361,M,21,176,71,UK,2012,Swimming,NA
92413,F,28,177,66,UK,2016,Swimming,NA
92521,F,18,183,71,Australia,1980,Swimming,NA
92527,F,21,176,64,Australia,1972,Athletics,NA
92531,M,22,193,86,USA,2016,Swimming,NA
92562,M,30,190,90,Russia,2004,Athletics,NA
92567,F,16,171,64,Germany,1960,Swimming,Bronze
92578,M,27,190,84,Australia,1972,Athletics,NA
92674,F,14,175,70,USA,1968,Swimming,NA
92714,F,29,168,50,Italy,2016,Athletics,NA
92771,M,25,191,91,USA,2008,Swimming,Silver
92823,F,36,185,102,Russia,2000,Athletics,Silver
92854,F,16,177,65,Italy,2004,Swimming,NA
92854,F,20,177,65,Italy,2008,Swimming,NA
92854,F,20,177,65,Italy,2008,Swimming,NA
92854,F,27,177,65,Italy,2016,Swimming,NA
92899,F,31,170,55,Canada,1996,Athletics,NA
92925,M,28,186,72,Germany,1928,Athletics,NA
92925,M,32,186,72,Germany,1932,Athletics,NA
93146,M,27,172,62,France,2004,Cycling,NA
93413,F,23,175,70,USA,2004,Athletics,NA
93421,M,22,183,82,France,2012,Swimming,NA
93453,F,29,170,56,Australia,2000,Athletics,NA
93464,F,23,165,53,Australia,1988,Athletics,NA
93466,M,18,194,90,Australia,1992,Swimming,NA
93466,M,22,194,90,Australia,1996,Swimming,Gold
93466,M,22,194,90,Australia,1996,Swimming,NA
93558,F,28,172,98,France,2008,Athletics,NA
93571,F,24,168,56,Italy,1992,Athletics,NA
93602,F,23,176,68,USA,2000,Athletics,NA
93614,F,18,173,60,Italy,1984,Swimming,NA
93614,F,18,173,60,Italy,1984,Swimming,NA
93776,F,22,170,57,Canada,2000,Swimming,NA
93833,F,25,173,71,UK,1964,Athletics,NA
93961,M,26,171,63,France,1936,Athletics,NA
94116,M,24,185,81,Russia,1988,Swimming,Bronze
94130,M,26,176,67,Russia,2004,Cycling,NA
94180,F,24,176,88,Italy,1980,Athletics,NA
94262,M,32,183,76,USA,2000,Athletics,NA
94315,F,19,178,64,USA,1976,Swimming,Gold
94321,M,26,179,65,Italy,1984,Athletics,NA
94340,M,19,184,80,Germany,1956,Swimming,NA
94340,M,27,184,80,Germany,1964,Swimming,NA
94348,M,22,190,80,Germany,1988,Swimming,Bronze
94369,M,31,174,60,USA,1988,Athletics,NA
94423,M,21,183,77,France,1992,Athletics,NA
94459,M,29,188,84,USA,1988,Athletics,Gold
94465,M,18,189,80,Canada,1972,Swimming,NA
94483,F,18,170,58,Australia,1984,Swimming,Silver
94505,M,22,196,81,USA,2012,Cycling,NA
94505,M,26,196,81,USA,2016,Cycling,NA
94628,F,20,177,64,UK,1992,Swimming,NA
94628,F,28,177,64,UK,2000,Swimming,NA
94634,F,20,180,66,Australia,2012,Swimming,NA
94673,F,16,170,64,Germany,1972,Swimming,NA
94673,F,16,170,64,Germany,1972,Swimming,Bronze
94676,F,25,178,62,Germany,1988,Swimming,NA
94713,M,20,188,86,USA,2016,Swimming,Gold
94780,M,24,190,86,Canada,2000,Swimming,NA
94841,M,21,178,76,Russia,1976,Cycling,Gold
94865,M,22,180,75,USA,1906,Athletics,Gold
94902,M,25,190,87,Russia,2000,Swimming,NA
94902,M,29,190,87,Russia,2004,Swimming,NA
95087,F,27,164,61,Canada,1968,Athletics,NA
95110,M,21,172,65,France,1960,Athletics,NA
95140,M,29,188,65,UK,1960,Athletics,NA
95213,F,31,165,55,Italy,2008,Athletics,NA
95407,F,19,174,63,UK,1960,Athletics,NA
95408,F,17,161,51,Germany,1976,Swimming,NA
95408,F,17,161,51,Germany,1976,Swimming,NA
95425,F,15,162,57,Australia,1968,Swimming,NA
95468,F,20,166,58,France,1988,Swimming,NA
95468,F,24,166,58,France,1992,Swimming,NA
95529,F,30,162,50,USA,1992,Athletics,NA
95535,M,28,189,120,Russia,1972,Athletics,NA
95646,F,29,174,66,Germany,2012,Swimming,NA
95646,F,29,174,66,Germany,2012,Swimming,NA
95663,M,29,185,75,France,2012,Athletics,Bronze
95664,M,24,201,97,Russia,2004,Athletics,NA
95694,M,24,178,64,Germany,2016,Athletics,NA
95727,M,26,183,75,France,1968,Athletics,NA
95803,F,24,181,63,Germany,2004,Swimming,Bronze
95816,M,20,180,78,Italy,1984,Cycling,Gold
95846,M,23,188,88,Russia,2012,Swimming,NA
95904,F,20,168,55,Germany,1964,Athletics,NA
95904,F,20,168,55,Germany,1964,Athletics,NA
95922,F,23,159,52,Russia,1988,Athletics,NA
95969,M,23,186,85,Russia,1992,Athletics,NA
96032,M,22,186,73,Germany,1980,Athletics,NA
96040,M,23,188,72,Russia,1976,Athletics,NA
96074,M,23,180,84,Canada,1988,Swimming,NA
96074,M,23,180,84,Canada,1988,Swimming,Silver
96089,F,25,157,50,UK,2008,Cycling,NA
96173,M,32,200,87,Russia,2004,Swimming,NA
96184,M,41,175,72,Russia,1952,Athletics,NA
96203,F,21,182,68,Russia,2012,Swimming,NA
96221,F,25,172,67,Russia,1976,Athletics,NA
96246,F,18,162,45,Italy,1980,Athletics,NA
96286,M,31,172,62,Australia,2016,Cycling,NA
96312,M,25,189,79,USA,1908,Athletics,Gold
96323,F,28,175,70,UK,2016,Athletics,NA
96373,M,21,186,87,Germany,1968,Swimming,NA
96459,M,21,187,74,France,2016,Swimming,NA
96464,M,28,187,72,France,1992,Cycling,NA
96637,F,31,183,79,USA,2008,Athletics,NA
96676,F,23,158,59,Russia,1960,Swimming,NA
96740,M,32,170,77,USA,1968,Cycling,NA
96752,F,28,158,44,France,1996,Athletics,NA
96826,M,35,164,60,Germany,1936,Athletics,NA
96848,F,26,160,56,Canada,2004,Cycling,Silver
96968,F,15,175,68,Germany,1976,Swimming,Silver
96972,M,21,185,84,USA,1924,Athletics,NA
97084,F,20,170,56,UK,1980,Athletics,Bronze
97120,F,23,173,60,UK,2012,Athletics,NA
97147,F,22,171,60,Russia,2000,Athletics,Silver
97151,M,21,187,83,Russia,1980,Athletics,NA
97201,F,24,166,58,Russia,1976,Athletics,Bronze
97259,F,23,169,68,Russia,1972,Swimming,NA
97303,F,26,173,64,UK,1968,Athletics,NA
97367,F,15,174,70,China,1996,Swimming,NA
97693,F,27,175,60,Russia,2008,Athletics,NA
97724,M,15,176,68,Germany,1972,Swimming,NA
97724,M,19,176,68,Germany,1976,Swimming,NA
97752,F,23,177,68,China,2008,Swimming,NA
97760,F,27,166,63,China,2004,Cycling,NA
97772,M,29,184,105,China,2012,Athletics,NA
97773,F,26,168,60,China,2008,Athletics,NA
97799,F,19,172,56,China,1992,Athletics,Bronze
97814,F,21,172,64,USA,1996,Swimming,Gold
97837,M,30,183,88,UK,2000,Cycling,Silver
97849,F,20,173,66,France,2000,Swimming,NA
97854,M,26,183,74,France,1992,Athletics,NA
98013,M,26,180,75,Germany,1988,Cycling,NA
98113,M,24,190,89,Russia,1992,Athletics,NA
98116,F,30,173,54,UK,2004,Athletics,NA
98161,F,17,170,62,USA,1988,Swimming,NA
98254,F,24,165,50,Germany,1960,Athletics,NA
98322,M,18,166,66,France,1900,Athletics,Silver
98393,F,18,172,57,Canada,1984,Swimming,Bronze
98574,M,34,171,69,France,1936,Athletics,NA
98582,F,28,164,57,France,2000,Athletics,NA
98861,M,32,174,65,UK,1936,Athletics,NA
98907,F,27,164,57,Germany,1972,Athletics,NA
98934,M,21,175,80,Russia,1972,Cycling,NA
98936,F,19,178,66,USA,1984,Swimming,Gold
99076,M,19,170,73,Italy,1964,Swimming,NA
99199,M,29,177,68,France,2008,Cycling,NA
99253,M,22,182,87,Germany,1980,Athletics,NA
99446,M,23,181,72,USA,1908,Athletics,Silver
99513,M,26,175,66,Canada,2008,Athletics,NA
99540,F,21,168,62,Australia,2004,Swimming,NA
99607,F,23,182,66,Germany,1988,Swimming,NA
99671,M,31,188,83,Germany,2016,Swimming,NA
99692,M,20,177,73,UK,1984,Athletics,NA
99740,M,19,196,82,UK,1992,Athletics,NA
99753,M,27,180,65,Germany,1968,Athletics,NA
99760,M,27,203,125,Germany,1968,Athletics,NA
99805,F,15,178,66,Germany,1980,Swimming,Gold
99851,M,24,193,112,Australia,1992,Athletics,NA
99887,M,36,178,68,USA,1920,Athletics,Bronze
99945,M,24,185,75,Canada,2000,Swimming,NA
99956,M,21,181,83,France,2016,Cycling,NA
99957,M,32,187,120,Australia,2004,Athletics,NA
99961,F,28,162,54,Australia,1976,Athletics,NA
100097,M,20,184,80,Germany,1960,Athletics,NA
100140,M,28,176,76,Germany,2016,Athletics,NA
100182,F,18,180,63,Germany,1988,Swimming,NA
100244,M,23,188,79,France,2008,Athletics,NA
100261,M,20,173,68,UK,1984,Cycling,NA
100312,F,30,160,48,USA,2004,Athletics,NA
100316,M,26,192,75,Germany,2000,Athletics,NA
100431,F,22,174,60,France,1996,Swimming,NA
100452,M,24,183,78,Australia,1992,Cycling,NA
100464,M,19,174,63,France,1980,Athletics,NA
100516,F,19,173,62,USA,2004,Athletics,NA
100516,F,27,173,62,USA,2012,Athletics,NA
100565,F,27,172,59,Canada,1992,Athletics,NA
100593,F,23,167,62,USA,2004,Athletics,NA
100601,M,24,190,85,Germany,1988,Swimming,NA
100601,M,24,190,85,Germany,1988,Swimming,Bronze
100622,F,17,173,66,Germany,1976,Swimming,Gold
100629,M,22,178,63,Germany,1956,Athletics,NA
100632,F,15,162,53,Australia,1968,Swimming,NA
100653,M,24,190,75,USA,1976,Athletics,NA
100682,M,25,199,110,Germany,1992,Athletics,NA
100723,F,21,176,60,Germany,1992,Athletics,NA
100730,M,33,187,112,Germany,1984,Athletics,Silver
100763,M,21,174,65,Germany,1972,Athletics,NA
100784,F,28,168,53,Italy,2008,Athletics,Bronze
100859,M,23,183,74,USA,1924,Athletics,Bronze
100866,F,23,160,59,Australia,1996,Swimming,Bronze
100931,M,23,183,75,UK,1928,Athletics,NA
101010,M,27,174,64,Italy,1968,Athletics,NA
101013,F,26,161,48,Australia,2000,Athletics,NA
101061,F,30,178,59,USA,1988,Athletics,Gold
101077,M,21,173,55,USA,2004,Athletics,NA
101083,M,35,185,65,France,2008,Athletics,NA
101258,M,25,185,81,USA,1960,Athletics,Silver
101273,F,25,180,85,France,2004,Athletics,NA
101273,F,29,180,85,France,2008,Athletics,NA
101280,M,24,173,70,UK,1936,Athletics,Gold
101280,M,36,173,70,UK,1948,Athletics,NA
101292,M,27,188,82,USA,2016,Athletics,Gold
101311,M,23,181,71,Australia,2000,Cycling,NA
101341,M,19,178,70,Canada,1972,Swimming,Silver
101341,M,19,178,70,Canada,1972,Swimming,Bronze
101341,M,23,178,70,Canada,1976,Swimming,Silver
101361,F,14,162,50,China,1976,Swimming,NA
101364,M,20,183,68,USA,1904,Athletics,NA
101364,M,20,183,68,USA,1904,Athletics,NA
101364,M,22,183,68,USA,1906,Athletics,Silver
101364,M,24,183,68,USA,1908,Athletics,NA
101379,M,22,175,61,USA,1924,Athletics,NA
101419,M,25,176,60,Australia,2016,Athletics,NA
101452,M,30,187,92,Australia,2016,Athletics,NA
101459,F,23,170,59,USA,2004,Athletics,Gold
101518,M,18,191,80,USA,1976,Swimming,Gold
101567,F,24,165,56,Canada,1988,Athletics,NA
101660,M,24,195,80,Canada,2016,Athletics,Bronze
101937,M,20,197,87,France,2004,Swimming,NA
101942,F,18,162,50,USA,1932,Athletics,NA
101952,M,20,189,87,Australia,1968,Swimming,NA
101952,M,20,189,87,Australia,1968,Swimming,NA
101967,M,21,183,81,Australia,1992,Swimming,NA
101996,F,21,180,60,Russia,2000,Athletics,NA
102039,M,20,193,81,Germany,1912,Athletics,NA
102132,F,26,178,70,Germany,2016,Athletics,NA
102162,M,21,184,67,France,2008,Cycling,NA
102179,M,21,180,66,UK,1968,Cycling,NA
102187,F,18,168,62,UK,1996,Swimming,NA
102187,F,18,168,62,UK,1996,Swimming,NA
102229,M,22,180,78,Italy,1956,Swimming,NA
102237,M,24,180,74,Canada,2016,Athletics,NA
102257,M,22,178,77,Russia,1960,Cycling,Bronze
102261,F,29,163,51,Russia,1992,Athletics,Gold
102278,F,31,173,84,Russia,1960,Athletics,Gold
102386,M,21,178,77,Italy,1964,Cycling,Silver
102395,F,15,167,51,Canada,1972,Swimming,NA
102438,F,21,175,63,Australia,2004,Swimming,NA
102439,M,21,198,81,UK,2008,Athletics,Bronze
102487,M,19,182,83,Italy,1964,Swimming,NA
102534,F,19,170,59,USA,1956,Swimming,NA
102544,F,26,169,56,UK,1972,Athletics,NA
102545,M,22,175,64,USA,1924,Athletics,NA
102565,M,28,195,115,USA,1912,Athletics,Silver
102565,M,28,195,115,USA,1912,Athletics,Gold
102671,F,35,176,75,Italy,2000,Athletics,NA
102682,M,28,170,60,USA,1952,Athletics,NA
102712,F,19,175,62,Australia,1972,Athletics,NA
102713,F,26,176,65,Canada,1984,Athletics,NA
102748,F,24,178,61,Italy,1980,Athletics,NA
102788,F,25,174,64,Germany,1992,Cycling,Gold
102813,M,19,188,75,France,2000,Swimming,NA
102813,M,23,188,75,France,2004,Swimming,NA
102813,M,27,188,75,France,2008,Swimming,NA
102868,M,24,190,92,USA,1932,Athletics,Silver
102977,M,19,181,77,France,1968,Swimming,NA
102977,M,19,181,77,France,1968,Swimming,NA
102977,M,23,181,77,France,1972,Swimming,NA
102978,M,25,177,69,France,2008,Cycling,NA
103025,F,31,166,52,USA,2016,Athletics,NA
103225,F,16,180,60,Canada,2016,Swimming,Bronze
103229,F,19,174,58,Germany,1992,Athletics,NA
103232,F,20,177,64,Germany,1972,Athletics,Bronze
103289,F,26,176,55,USA,2000,Athletics,NA
103298,F,16,180,59,USA,1956,Athletics,NA
103363,F,27,175,62,Germany,2012,Swimming,NA
103470,M,22,180,75,Italy,2000,Swimming,Bronze
103480,F,18,181,72,Germany,1996,Swimming,Bronze
103565,M,24,170,59,UK,1968,Athletics,NA
103599,F,17,178,60,Australia,1984,Swimming,NA
103603,F,33,165,48,USA,2008,Athletics,NA
103633,F,19,176,69,Canada,2012,Swimming,NA
103721,F,29,172,55,Russia,1972,Athletics,NA
103722,F,14,173,63,USA,1956,Swimming,Bronze
103796,M,39,188,113,USA,1920,Athletics,Silver
103800,F,19,173,65,Australia,1996,Swimming,NA
103933,M,23,173,64,Russia,1956,Athletics,NA
104036,M,20,178,65,Italy,1984,Athletics,NA
104051,F,21,180,70,Russia,1988,Athletics,NA
104086,M,28,185,78,Italy,1996,Swimming,NA
104184,M,20,185,84,USA,1984,Swimming,Gold
104256,M,24,173,63,Canada,1992,Cycling,NA
104404,M,21,189,79,France,1964,Athletics,NA
104404,M,25,189,79,France,1968,Athletics,NA
104449,M,20,178,66,Japan,1992,Athletics,NA
104487,F,15,172,63,Japan,2016,Swimming,NA
104569,F,16,167,55,Japan,1984,Swimming,NA
104569,F,16,167,55,Japan,1984,Swimming,NA
104827,M,16,181,74,Russia,1976,Swimming,NA
104872,M,24,182,77,UK,2000,Swimming,NA
104925,M,33,172,58,Germany,1988,Athletics,NA
104992,F,30,178,54,Russia,2008,Athletics,Gold
105015,M,27,183,107,Russia,1960,Athletics,NA
105060,F,28,182,82,Australia,2016,Athletics,NA
105083,F,24,172,62,Germany,2008,Swimming,NA
105113,M,23,174,70,Russia,1952,Athletics,NA
105148,F,28,165,60,France,2012,Cycling,NA
105305,F,17,168,54,USA,2000,Swimming,NA
105310,F,32,165,69,Germany,1956,Athletics,NA
105326,F,19,175,57,USA,1992,Swimming,Silver
105407,M,25,174,65,UK,1956,Athletics,NA
105407,M,25,174,65,UK,1956,Athletics,NA
105876,M,21,174,76,Italy,1968,Cycling,NA
105891,M,21,171,60,Japan,1964,Athletics,NA
106050,F,22,159,55,Japan,1960,Swimming,NA
106120,M,32,183,68,Canada,1984,Athletics,NA
106184,M,24,180,67,USA,1972,Athletics,NA
106188,F,23,167,54,Canada,2016,Swimming,NA
106219,F,17,164,57,Russia,1964,Swimming,Bronze
106257,F,25,160,55,Australia,2004,Athletics,NA
106265,M,22,184,95,Russia,1988,Athletics,Gold
106269,M,23,180,70,Russia,1960,Athletics,NA
106325,M,31,175,65,Japan,1952,Athletics,NA
106364,M,21,193,88,Canada,2000,Swimming,NA
106386,F,27,182,82,Russia,2012,Athletics,NA
106440,M,27,189,67,Australia,1988,Athletics,NA
106730,M,28,185,85,Germany,1964,Athletics,NA
106731,M,26,182,75,Germany,1968,Athletics,NA
106740,F,20,169,50,Germany,1972,Athletics,NA
106759,M,30,195,87,Germany,2016,Athletics,NA
106780,M,23,182,68,Germany,1988,Athletics,NA
106782,F,14,170,61,France,1972,Swimming,NA
106826,M,23,171,55,Canada,1996,Athletics,NA
106871,M,19,175,66,USA,1920,Athletics,NA
106872,M,23,179,65,Germany,1972,Swimming,NA
106878,M,20,188,83,France,1908,Cycling,Silver
106913,M,26,181,75,Germany,1952,Athletics,NA
106916,M,23,193,82,Germany,2012,Athletics,NA
106918,F,24,168,54,Germany,1972,Athletics,NA
106929,F,24,183,90,Germany,1980,Athletics,Gold
106938,F,25,176,65,Australia,2012,Swimming,Silver
106976,F,17,185,67,Germany,1984,Swimming,Silver
106976,F,21,185,67,Germany,1988,Swimming,NA
106992,M,26,177,65,Germany,1972,Athletics,NA
106992,M,26,177,65,Germany,1972,Athletics,NA
107023,M,28,180,73,Germany,1968,Cycling,NA
107033,M,18,187,82,Germany,1976,Athletics,Bronze
107033,M,30,187,82,Germany,1988,Athletics,NA
107095,F,22,162,58,Germany,1964,Athletics,NA
107109,F,22,186,80,USA,1976,Athletics,Bronze
107151,M,26,199,115,Germany,1980,Athletics,NA
107196,M,21,179,67,Germany,1964,Athletics,NA
107207,M,22,184,74,Germany,1984,Athletics,NA
107325,F,28,160,54,Canada,1992,Athletics,NA
107388,F,17,182,69,Germany,1996,Swimming,NA
107478,M,20,192,87,Germany,1984,Swimming,NA
107507,M,21,193,83,Germany,2004,Swimming,NA
107547,M,24,184,87,Germany,1936,Athletics,NA
107590,M,30,190,78,Germany,1972,Athletics,NA
107599,F,17,165,52,Germany,1972,Swimming,NA
107621,F,17,167,63,USA,1960,Swimming,Gold
107670,M,26,185,70,USA,2012,Cycling,NA
107842,M,24,201,83,Germany,1992,Athletics,NA
107971,M,25,189,83,UK,2008,Athletics,NA
107990,M,25,188,73,USA,1920,Athletics,NA
107993,M,19,190,72,UK,2016,Swimming,NA
108015,M,22,172,64,USA,1912,Athletics,NA
108042,M,23,187,82,Italy,2012,Swimming,NA
108050,F,21,170,61,UK,1956,Athletics,Silver
108072,M,25,183,80,USA,1972,Athletics,Silver
108128,F,25,168,73,Germany,1976,Athletics,NA
108132,F,25,152,69,Canada,2016,Athletics,NA
108198,F,16,180,70,Australia,2008,Swimming,Gold
108198,F,20,180,70,Australia,2012,Swimming,Silver
108198,F,20,180,70,Australia,2012,Swimming,Gold
108306,F,22,182,63,Germany,1984,Swimming,Bronze
108322,F,17,188,100,USA,1968,Athletics,NA
108473,M,21,179,77,Italy,1984,Cycling,NA
108547,F,16,169,60,Italy,1980,Swimming,NA
108559,M,23,188,76,France,1924,Athletics,NA
108569,M,28,166,66,Russia,1952,Athletics,NA
108957,M,26,193,125,USA,1996,Athletics,NA
108957,M,30,193,125,USA,2000,Athletics,NA
109009,F,22,180,68,UK,2004,Swimming,NA
109016,F,18,174,60,Germany,1968,Swimming,NA
109018,M,26,174,68,France,1960,Athletics,Bronze
109078,M,22,184,75,Russia,2012,Athletics,NA
109086,M,21,193,86,UK,1996,Swimming,NA
109155,F,23,172,66,UK,2012,Athletics,NA
109240,M,28,188,80,USA,2012,Swimming,Gold
109262,M,38,170,69,USA,1948,Athletics,NA
109314,M,19,173,72,USA,1960,Cycling,NA
109437,F,22,191,72,USA,2000,Swimming,Gold
109513,M,32,183,60,Australia,2016,Athletics,NA
109515,F,17,175,61,Russia,1976,Swimming,NA
109529,M,19,182,75,Canada,1984,Swimming,NA
109533,F,19,180,72,China,2016,Swimming,NA
109536,M,23,183,85,China,1988,Swimming,NA
109536,M,23,183,85,China,1988,Swimming,NA
109536,M,26,183,85,China,1992,Swimming,NA
109587,M,24,177,67,USA,1908,Athletics,Gold
109587,M,28,177,67,USA,1912,Athletics,NA
109597,M,25,190,88,USA,1906,Athletics,Silver
109597,M,27,190,88,USA,1908,Athletics,NA
109624,M,18,180,76,Canada,1964,Swimming,NA
109634,M,23,187,83,UK,1968,Athletics,NA
109650,F,28,175,65,Russia,2004,Athletics,NA
109681,F,26,163,60,China,2012,Cycling,NA
109693,F,26,176,63,Japan,2008,Swimming,NA
109727,M,25,193,86,USA,2016,Swimming,Gold
109743,M,23,176,65,Japan,1964,Swimming,NA
109747,F,16,172,61,USA,1928,Athletics,NA
109862,M,19,185,73,Australia,1960,Swimming,Silver
109909,M,24,167,48,Japan,2016,Athletics,NA
109997,M,24,178,61,USA,1972,Athletics,NA
110021,F,19,169,55,USA,1956,Swimming,NA
110092,M,28,199,85,Russia,2012,Athletics,NA
110109,M,35,186,70,Russia,2004,Athletics,NA
110177,M,25,177,73,Italy,1948,Athletics,NA
110195,F,26,177,67,France,1996,Athletics,NA
110216,M,30,195,135,Russia,2000,Athletics,NA
110220,F,22,166,54,Russia,1972,Athletics,NA
110224,F,26,150,42,Italy,1996,Athletics,NA
110244,M,30,198,82,Germany,2012,Cycling,NA
110247,F,24,170,54,Germany,1988,Athletics,Silver
110248,M,26,185,72,USA,1964,Athletics,NA
110305,F,19,163,57,USA,1976,Swimming,NA
110474,M,28,180,75,France,1956,Athletics,NA
110477,M,21,177,80,Russia,1972,Athletics,Silver
110477,M,25,177,80,Russia,1976,Athletics,Bronze
110575,F,22,180,70,USA,2008,Swimming,Silver
110586,M,16,178,67,Italy,1980,Swimming,NA
110647,M,24,189,81,USA,1960,Athletics,Silver
110647,M,24,189,81,USA,1960,Athletics,NA
110868,M,24,186,76,USA,1988,Athletics,NA
110881,M,23,180,75,USA,1932,Athletics,Silver
111451,M,18,189,76,Germany,1988,Swimming,Bronze
111454,M,23,170,59,USA,1928,Athletics,NA
111493,F,29,171,65,Russia,1964,Athletics,NA
111581,M,26,178,67,Germany,1984,Athletics,NA
111622,M,23,185,76,France,1936,Athletics,NA
111641,M,24,185,74,Canada,1988,Athletics,NA
111802,M,22,165,60,Russia,1972,Athletics,NA
111850,M,23,187,82,Russia,1968,Athletics,NA
111978,F,18,171,61,Canada,1976,Swimming,NA
111978,F,18,171,61,Canada,1976,Swimming,Bronze
112020,F,31,168,60,Russia,2000,Cycling,NA
112149,M,28,192,126,Russia,1988,Athletics,NA
112159,M,24,185,77,Russia,2000,Athletics,NA
112179,F,25,172,59,UK,2012,Swimming,NA
112184,F,23,170,66,UK,1964,Athletics,NA
112202,M,29,180,67,UK,1996,Cycling,NA
112231,M,24,183,80,USA,1972,Athletics,NA
112238,M,20,180,72,USA,1952,Athletics,Gold
112407,F,21,164,59,Canada,1972,Swimming,NA
112475,F,21,188,72,USA,2016,Swimming,NA
112535,M,26,187,81,Australia,1968,Athletics,NA
112971,M,19,186,73,Australia,2012,Athletics,NA
113067,M,21,170,60,Japan,1936,Athletics,Gold
113275,F,20,172,63,Russia,1996,Swimming,NA
113320,F,18,166,64,Russia,1968,Swimming,NA
113653,M,22,178,71,Italy,1964,Swimming,NA
113668,M,29,202,88,Germany,2004,Swimming,NA
113732,F,21,171,63,Australia,1988,Cycling,NA
113744,F,25,173,59,Germany,2016,Athletics,NA
113746,M,23,183,68,Canada,1984,Athletics,NA
113776,M,21,175,75,USA,1972,Cycling,NA
113806,M,30,187,74,Germany,1968,Athletics,NA
113826,F,22,173,64,Germany,2008,Athletics,NA
113888,M,24,192,117,Russia,1976,Athletics,Silver
113912,M,18,183,73,USA,1968,Swimming,Gold
113913,F,28,167,60,Germany,2000,Cycling,NA
113913,F,36,167,60,Germany,2008,Cycling,Gold
113915,M,22,170,59,USA,1908,Athletics,NA
113922,F,20,183,85,UK,2008,Swimming,NA
113955,F,28,161,55,Australia,2016,Cycling,NA
113961,M,26,180,74,France,1948,Athletics,NA
113965,M,22,196,92,Australia,2008,Swimming,NA
114039,M,26,179,78,UK,1960,Swimming,NA
114123,M,22,184,79,Australia,1988,Swimming,NA
114166,F,20,165,53,Canada,2016,Athletics,NA
114222,M,23,186,75,UK,1924,Athletics,NA
114253,M,20,191,81,USA,1972,Swimming,Silver
114253,M,20,191,81,USA,1972,Swimming,Silver
